created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Oct 18 08:43:49 +0000 2023,1.71E+23,Uwes paten iki iso perbaiki hukum di Indonesia karena punya integritas tinggi. Semangat Pak!!   #GanjarMahfud2024 #MahfudMd Khofifah #BreakingNews Sandiaga Uno Pasangan Gofud Mamat Pak Prabowo Pilpres 2024 Jawa Timur Rabu Rumah Sakit Hitam Inisial M Ma'ruf Amin https://t.co/6AehglIVdW,0,0,0,0,in,1.64E+22,1.71E+23,rzkrendyka,https://twitter.com/rzkrendyka/status/1714562916589179274
Wed Oct 18 08:43:46 +0000 2023,1.71E+23,mahkamah keluarga pesta rakyat jakarta pecah SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews golkar,0,0,0,1,in,1.69E+23,1.71E+23,batare229065,https://twitter.com/batare229065/status/1714562906002731172
Wed Oct 18 08:43:34 +0000 2023,1.71E+23,Ganjar sebut generasi muda Indonesia merupakan sumber kekuatan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/IKJHNxrjIR,0,0,1,5,in,1.68E+23,1.71E+23,Chairunnis53229,https://twitter.com/Chairunnis53229/status/1714562853871796586
Wed Oct 18 08:43:29 +0000 2023,1.71E+23,mahkamah keluarga pesta rakyat jakarta pecah SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews golkar,0,0,0,1,in,1.69E+23,1.71E+23,xagax77706,https://twitter.com/xagax77706/status/1714562833860767975
Wed Oct 18 08:43:12 +0000 2023,1.71E+23,mahkamah keluarga pesta rakyat jakarta pecah SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews golkar,0,0,0,1,in,1.69E+23,1.71E+23,posib437236,https://twitter.com/posib437236/status/1714562761966158283
Wed Oct 18 08:43:10 +0000 2023,1.71E+23,Ganjar membawa kebahagiaan pada penyandang disabilitas di YPAC Malang.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/QwuQHJhsiu,0,0,1,2,in,1.68E+23,1.71E+23,AyurizaSya73389,https://twitter.com/AyurizaSya73389/status/1714562753535639616
Wed Oct 18 08:43:06 +0000 2023,1.71E+23,Inget 5 taun lalu pulang kantor udah yakin Mahfud MD @mohmahfudmd jadi cawapres. Eh sampe rumah malah Maruf Amin yang jadi  #GanjarMahfud2024,0,0,0,0,in,37411231,1.71E+23,andrdktr,https://twitter.com/andrdktr/status/1714562736238264586
Wed Oct 18 08:42:51 +0000 2023,1.71E+23,Ganjar menegaskan dirinya akan mempertahankan hak-hak kelompok penyandang disabilitas.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/MFh7cTxjR7,0,2,1,6,in,1.68E+23,1.71E+23,GemilaIfra95057,https://twitter.com/GemilaIfra95057/status/1714562675727065337
Wed Oct 18 08:42:45 +0000 2023,1.71E+23,mahkamah keluarga pesta rakyat jakarta pecah SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews golkar,0,0,0,1,in,1.69E+23,1.71E+23,xeram1541405,https://twitter.com/xeram1541405/status/1714562649730711558
Wed Oct 18 08:42:33 +0000 2023,1.71E+23,Comeback stronger Neymar! 😥  - METEORBET88 | CEK LINK DI BIO -  #meteorbet88 #bolameteor #slotgacor #judionline #zonauang Neymar Brazil Uruguay #WorldCupQualifying Messi Argentina #GanjarMahfud2024 Ganjar Mahfud MD Prabowo Gibran https://t.co/PDbmBADAnk,0,0,0,0,in,1.68E+23,1.71E+23,bolameteor,https://twitter.com/bolameteor/status/1714562600531636225
Wed Oct 18 08:42:30 +0000 2023,1.71E+23,Ganjar siap mendukung disabilitas menuju mandiri dan keberhasilan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/dqRNsw5jNd,0,0,1,3,in,1.68E+23,1.71E+23,IJafani42638,https://twitter.com/IJafani42638/status/1714562589257338980
Wed Oct 18 08:42:12 +0000 2023,1.71E+23,Ganjar menilai BEM sangat kritis dan peduli terhadap sesama.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/2ERaC8m6nL,0,0,1,1,in,1.68E+23,1.71E+23,DianSukmam97406,https://twitter.com/DianSukmam97406/status/1714562510471492080
Wed Oct 18 08:42:08 +0000 2023,1.71E+23,@strssovrld Pasangan yang bagus nih buat calon pemimpin nanti ayo kita dukung bersama sama.  #GanjarMahfud2024,0,0,0,0,in,1.71E+23,1.71E+23,ramdhani_a23714,https://twitter.com/ramdhani_a23714/status/1714562495376142358
Wed Oct 18 08:41:56 +0000 2023,1.71E+23,"Penentuan Mahfud MD sebagai Cawapres Ganjar adalah semata-mata untuk kepentingan bangsa, bukan keluarga. #GanjarMahfud2024 https://t.co/Zcmy1UwiLJ",0,0,0,0,in,1.71E+23,1.71E+23,zifa_auliya,https://twitter.com/zifa_auliya/status/1714562445337883111
Wed Oct 18 08:41:52 +0000 2023,1.71E+23,"Ganjar berdiskusi dengan mahasiswa dari pendidikan, hukum, olahraga, hingga politik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/VGbok39XfM",0,1,2,5,in,1.68E+23,1.71E+23,DhafiyahC74504,https://twitter.com/DhafiyahC74504/status/1714562425922687364
Wed Oct 18 08:41:38 +0000 2023,1.71E+23,"Yuk daftarkan dirimu/komunitasmu untuk memperebutkan hadiah ratusa juta rupiah. Lebh lengkapnya syarat dan ketentuan, silahkan cek sdi link berikut ini.  https://t.co/sSXR5OU1Y8  #BKNPusat  #BKNPedia  #PDIPerjuangan  #MenangkanGanjar  #FestivalDesa  #GanjarMahfud2024",0,0,0,0,in,1.41E+23,1.71E+23,bknpusat1,https://twitter.com/bknpusat1/status/1714562367185731708
Wed Oct 18 08:41:27 +0000 2023,1.71E+23,Ganjar mengajak mahasiswa Malang Raya untuk terjun ke politik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/uoGYaeHa0Q,0,0,1,5,in,1.68E+23,1.71E+23,bahia84010,https://twitter.com/bahia84010/status/1714562324181471331
Wed Oct 18 08:41:07 +0000 2023,1.71E+23,Ganjar ditemani oleh sejumlah seniman Tanah Air berkunjung ke kediaman kartaredjasa.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/PE3XfYdlCF,0,0,1,3,in,1.68E+23,1.71E+23,HananElija32574,https://twitter.com/HananElija32574/status/1714562237917274540
Wed Oct 18 08:40:43 +0000 2023,1.71E+23,Ganjar berkunjung ke kediamam Butet Kartaredjasa karena rindu dengan makanannya.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/RyOOtnAdSy,0,2,1,9,in,1.68E+23,1.71E+23,FGulfsa48256,https://twitter.com/FGulfsa48256/status/1714562137333600568
Wed Oct 18 08:40:33 +0000 2023,1.71E+23,makin yakin pilih Ganjar karna pilih pak Mahmud wapres nya  😆🤩  #ganjarmahfud2024 #pilpres2024 #ganjar #GanjarPranowo #GanjarCapres #GanjarPresiden #Jakarta #golput https://t.co/4EJLqoXxBw,0,0,0,0,in,1.64E+23,1.71E+23,belshafff,https://twitter.com/belshafff/status/1714562097768734763
Wed Oct 18 08:40:21 +0000 2023,1.71E+23,Ganjar Pranowo berkunjung ke kediaman sastrawan Butet Kartaredjasa.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/UYotmxXtZF,0,1,1,10,in,1.68E+23,1.71E+23,BNaura81641,https://twitter.com/BNaura81641/status/1714562047575576976
Wed Oct 18 08:40:14 +0000 2023,1.71E+23,"Deklarasi Ganjar-Mahfud disambut suka cita oleh semua kalangan, bukti penerimaan publik yang sangat positif. #GanjarMahfud2024 https://t.co/Ogv8hxklZ0",0,0,0,0,in,1.71E+23,1.71E+23,zifa_auliya,https://twitter.com/zifa_auliya/status/1714562018064171293
Wed Oct 18 08:39:47 +0000 2023,1.71E+23,#GanjarMahfud2024 adalah pilihan ke 2 saya setelah #AniesMuhaimin2024,0,0,0,0,in,165030947,1.71E+23,ibhonez,https://twitter.com/ibhonez/status/1714561902012149867
Wed Oct 18 08:39:45 +0000 2023,1.71E+23,Ganjar menekankan pentingnya peralatan teknis sebagai pendukung metode pengajaran industri.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/fQTrNwnofo,0,0,1,7,in,1.68E+23,1.71E+23,GulnazHazi843,https://twitter.com/GulnazHazi843/status/1714561893686509778
Wed Oct 18 08:39:43 +0000 2023,1.71E+23,SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews,0,0,0,1,in,479114178,1.71E+23,PrincessAj,https://twitter.com/PrincessAj/status/1714561885088158186
Wed Oct 18 08:39:37 +0000 2023,1.71E+23,#GanjarMahfud2024 Orang Baik Pilih Orang Baik https://t.co/iMN2M1I2KG,0,0,0,0,in,1.13E+23,1.71E+23,YogaPras_,https://twitter.com/YogaPras_/status/1714561859771322714
Wed Oct 18 08:39:00 +0000 2023,1.71E+23,"Bersama dalam Do'a, menciptakan aura harapan yang tak terbatas untuk masa depan yang lebih cerah bagi seluruh bangsa Indonesia #Bekasi bekasi #GanjarMahfud2024 Ganjar Mahfud https://t.co/Rgem64ZTfl",0,0,1,0,in,1.70E+23,1.71E+23,SAGABEKASI_,https://twitter.com/SAGABEKASI_/status/1714561705378726396
Wed Oct 18 08:38:53 +0000 2023,1.71E+23,"Duo @ganjarpranowo  dan @mohmahfudmd  ini pasangan pintar dan intelektual sihh. Sama-sama orang yang berpendidikan tinggi dan tegas, pasti Indonesia bisa lebih maju!  #GanjarMahfud2024 #MahfudMd Khofifah #BreakingNews Sandiaga Uno Pasangan GAMA  Mamat Pak Prabowo Pilpres 2024 https://t.co/7VSKVl1ffl",0,0,0,0,in,1.56E+23,1.71E+23,septiaulia879,https://twitter.com/septiaulia879/status/1714561678417998199
Wed Oct 18 08:39:23 +0000 2023,1.71E+23,SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews,0,0,0,1,in,479216075,1.71E+23,xBieberstin,https://twitter.com/xBieberstin/status/1714561801562788227
Wed Oct 18 08:39:08 +0000 2023,1.71E+23,SavePalestine hitam pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews,0,0,0,1,in,1.55E+23,1.71E+23,ayutasia_,https://twitter.com/ayutasia_/status/1714561742028906508
Wed Oct 18 08:38:35 +0000 2023,1.71E+23,Ganjar berkomitmen tingkatkan prestasi dan daya saing SDM Indonesia.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/Jzc3KMJT6E,0,0,1,5,in,1.68E+23,1.71E+23,EFaizza14615,https://twitter.com/EFaizza14615/status/1714561603415523416
Wed Oct 18 08:38:30 +0000 2023,1.71E+23,"Sepertinya Kemarahan pendukung Jokowi thd nya,  membuat jokowi dan gibran berfikir ulang 1000 x tuk jd Cawapres Pak Prabowo..    Erick sdh di siapkan jd Cawapres.   Semoga ini bukang Prengkki lagi..  Untuk meredam kemarahan..   #GanjarMahfud2024 https://t.co/A9C8jGrtLC",0,0,0,0,in,1.61E+23,1.71E+23,RiniNat86338343,https://twitter.com/RiniNat86338343/status/1714561579675734392
Wed Oct 18 08:38:15 +0000 2023,1.71E+23,Ganjar memotivasi masyarakat untuk mengadopsi gaya hidup sehat.  #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/sJkkzxEECe,0,0,1,4,in,1.68E+23,1.71E+23,DahraElea78607,https://twitter.com/DahraElea78607/status/1714561517071601680
Wed Oct 18 08:38:11 +0000 2023,1.71E+23,"Jangan lupa, pilih Ganjar – Mahfud untuk Indonesia bergerak lebih cepat  .  tag || Pak Prabowo Pasangan Mamat Erick President Xi Jinping GAMA Inisial M Sandiaga Uno Explosion Sarah Rabu Golput Bacot Jerman PDIP #GanjarMahfud2024 || https://t.co/xJNQ6eZEV6",1,0,4,6,in,1.63E+23,1.71E+23,MonicaHasaniy,https://twitter.com/MonicaHasaniy/status/1714561500516700588
Wed Oct 18 08:38:06 +0000 2023,1.71E+23,"Jangan lupa, pilih Ganjar – Mahfud untuk Indonesia bergerak lebih cepat  .  tag || Pak Prabowo Pasangan Mamat Erick President Xi Jinping GAMA Inisial M Sandiaga Uno Explosion Sarah Rabu Golput Bacot Jerman PDIP #GanjarMahfud2024 || https://t.co/waaO0uo19i",1,0,4,5,in,1.63E+23,1.71E+23,JunaidiNurtin,https://twitter.com/JunaidiNurtin/status/1714561478903427477
Wed Oct 18 08:38:00 +0000 2023,1.71E+23,"Bersama dalam Do'a, menciptakan aura harapan yang tak terbatas untuk masa depan yang lebih cerah bagi seluruh bangsa Indonesia #Bogor bogor #GanjarMahfud2024 Ganjar Mahfud https://t.co/yS2U9qXepM",0,0,0,0,in,1.70E+23,1.71E+23,SAGABOGOR_,https://twitter.com/SAGABOGOR_/status/1714561454136066540
Wed Oct 18 08:37:59 +0000 2023,1.71E+23,"Jangan lupa, pilih Ganjar – Mahfud untuk Indonesia bergerak lebih cepat  .  tag || Pak Prabowo Pasangan Mamat Erick President Xi Jinping GAMA Inisial M Sandiaga Uno Explosion Sarah Rabu Golput Bacot Jerman PDIP #GanjarMahfud2024 || https://t.co/CDv52BY1bn",1,0,4,5,in,1.63E+23,1.71E+23,FachriaKarina,https://twitter.com/FachriaKarina/status/1714561452034683266
Wed Oct 18 08:37:57 +0000 2023,1.71E+23,Ganjar diskusikan isu kesehatan dalam pertemuan dengan ratusan pengusaha.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/KJv9QlZLK3,0,0,1,2,in,1.68E+22,1.71E+23,FakhraFati99992,https://twitter.com/FakhraFati99992/status/1714561442119373300
Wed Oct 18 08:37:52 +0000 2023,1.71E+23,Ganjar – Mahfud siap berjuang memakmurkan Indonesia  .  tag || Pak Prabowo Pasangan Mamat Erick President Xi Jinping GAMA Inisial M Sandiaga Uno Explosion Sarah Rabu Golput Bacot Jerman PDIP #GanjarMahfud2024 || https://t.co/2UtbRNNJJj,1,0,4,5,in,1.63E+23,1.71E+23,AtaritaTresna,https://twitter.com/AtaritaTresna/status/1714561420728455211
Wed Oct 18 08:37:46 +0000 2023,1.71E+23,Ganjar – Mahfud siap berjuang memakmurkan Indonesia  .  tag || Pak Prabowo Pasangan Mamat Erick President Xi Jinping GAMA Inisial M Sandiaga Uno Explosion Sarah Rabu Golput Bacot Jerman PDIP #GanjarMahfud2024 || https://t.co/c01mKI90h9,1,0,4,5,in,1.63E+23,1.71E+23,RahmiginaCardi,https://twitter.com/RahmiginaCardi/status/1714561396590129203
Wed Oct 18 08:37:39 +0000 2023,1.71E+23,"Ganjar ungkap, meningkatnya industri kesehatan akan berkontribusi pada perbaikan layanan kesehatan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/qibV3hgEZ8",0,1,1,5,in,1.68E+23,1.71E+23,BineshEmily,https://twitter.com/BineshEmily/status/1714561367729168622
Wed Oct 18 08:37:14 +0000 2023,1.71E+23,Ganjar sebut dirinya merasakan makna yang tersirat saat berdiskusi dengan para seniman.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/Q0P5w1kUL8,0,0,1,2,in,1.68E+23,1.71E+23,OvienovNat60645,https://twitter.com/OvienovNat60645/status/1714561261671985288
Wed Oct 18 08:37:02 +0000 2023,1.71E+23,"Rabu EPIC..!! PDIP akhirnya mengumumkan Mahfud MD sbg Cawapres Ganjar Pranowo.  ORANG BAIK PILIH ORANG BAIK, Pasangan GAMA Ganjar Mahfud siap maju Pilpres 2024 dobrak kemiskinan Untuk Indonesia Sejahtera 💪  #SahabatGanjar #GanjarPresiden #GanjarMahfud2024 https://t.co/AWs0riwtDK",0,0,3,4,in,1.36E+23,1.71E+23,_zhyme,https://twitter.com/_zhyme/status/1714561212007260472
Wed Oct 18 08:36:58 +0000 2023,1.71E+23,Ganjar sebarkan kasih sayang dan kebaikan kepada penyandang disabilitas.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/pnT5ZsojkO,0,0,1,2,in,1.68E+23,1.71E+23,qaifunah35735,https://twitter.com/qaifunah35735/status/1714561193598480415
Wed Oct 18 08:36:54 +0000 2023,1.71E+23,Merangkul semua pihak.. Merangkul semua golongan.. Rakyat mendukung pencalonan Pak Mahfud sebagai cawapres Ganjar  Mari rapatkan barisan dukung #GanjarMahfud2024 menang satu putaran !! https://t.co/qVf23OCwUZ,0,0,0,0,in,1.02E+23,1.71E+23,tubinacassava,https://twitter.com/tubinacassava/status/1714561179941814278
Wed Oct 18 08:36:38 +0000 2023,1.71E+23,Ganjar menekankan bahwa generasi muda harus berkarya dan berinovasi.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/QpZDvzntjn,0,0,1,1,in,1.68E+23,1.71E+23,Alfathunni15769,https://twitter.com/Alfathunni15769/status/1714561111503298951
Wed Oct 18 08:36:19 +0000 2023,1.71E+23,Ganjar mendorong pendidikan inklusif sampai ke tingkat perguruan tinggi.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/SN4uuMzBU9,0,0,1,3,in,1.68E+22,1.71E+23,BDafinah42655,https://twitter.com/BDafinah42655/status/1714561032566530268
Wed Oct 18 08:36:13 +0000 2023,1.71E+23,"®️🔴 Pengakuan Danu, Tersangka Kasus Ibu dan Anak di Subang Yang Seret 4 Orang Lain Ditangkap   https://t.co/RkWqeK2Tqj lewat @YouTube   Erick Pak Prabowo #GanjarMahfud2024 #GalaxyS23FE Messi Cawapres #BreakingNews Anies - Muhaimin #PalestineGenocide https://t.co/EnOyCne9YX",0,0,0,0,in,115936810,1.71E+23,tribunpontianak,https://twitter.com/tribunpontianak/status/1714561007195148443
Wed Oct 18 08:36:10 +0000 2023,1.71E+23,Kaget dikit g ngaruh😅 #GanjarMahfud2024,0,0,0,0,in,595551381,1.71E+23,_idupait,https://twitter.com/_idupait/status/1714560994322894996
Wed Oct 18 08:36:01 +0000 2023,1.71E+23,Mantap #GanjarMahfud2024,0,0,0,0,in,3177460322,1.71E+23,BMarheindra,https://twitter.com/BMarheindra/status/1714560955601043673
Wed Oct 18 08:36:00 +0000 2023,1.71E+23,"#GanjarMahfud2024 #RonyAtKonserTobaHarmoni hallo guys, aku open jasa joki tugas, jasa ketik,jasa tulis tangan dan jasa bikin kuisioner nihh, yg minat bisa langsung kesini ya guyss 👉🏼👉🏼 https://t.co/lhzPmlyu6y",0,0,0,0,in,8.68E+22,1.71E+23,nissaxsha,https://twitter.com/nissaxsha/status/1714560950832132234
Wed Oct 18 08:35:48 +0000 2023,1.71E+23,"Ganjar menuturkan, inklusivitas dalam pendidikan menciptakan lingkunan nilai kemanusiaan.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/vsoR0rnsFb",0,0,1,3,in,1.68E+22,1.71E+23,DiyaFaahim87465,https://twitter.com/DiyaFaahim87465/status/1714560899519029259
Wed Oct 18 08:35:40 +0000 2023,1.71E+23,🍃https://t.co/ao74Wo9ZPY  . pasangan path dora jerman rumah sakit rabu golput inisial m cawapres mamat #GanjarMahfud2024 erick sandiaga uno pak prabowo PDIP sore AnindyaAstadasa gama BreakingNews https://t.co/xEvspchXYC,11,0,3,17,in,1701380172,1.71E+23,etedce,https://twitter.com/etedce/status/1714560865603592567
Wed Oct 18 08:35:22 +0000 2023,1.71E+23,ORANG BAIK PILIH ORANG BAIK #GanjarMahfud2024 GAMA https://t.co/VBz9LbXy8N,0,0,1,1,in,1.64E+23,1.71E+23,vitoaldoo,https://twitter.com/vitoaldoo/status/1714560793411571821
Wed Oct 18 08:35:22 +0000 2023,1.71E+23,"@alextham878 Semoga telinga @alextham878 , Masih diposoisi yg semestinya bukan bergeser ke fantat🤣  #GanjarMahfud2024  @JokGakLow  @WulungjagaNKRI  @Joker_Wedoks  . Cibelek Enchek loe dengerin, pahami baru mba chot! https://t.co/qywBJYcnlp""",0,2,2,5,in,1.17E+23,1.71E+23,BahasaHati6,https://twitter.com/BahasaHati6/status/1714560791251501287
Wed Oct 18 08:35:15 +0000 2023,1.71E+23,"®️🔴 [FULL] Pidato Politik Mahfud MD, Sebut Ganjar Dari Keluarga Muslim Yang Taat   https://t.co/AKTtccoDFm lewat @YouTube   Erick Pak Prabowo #GanjarMahfud2024 #GalaxyS23FE Messi Cawapres #BreakingNews Anies - Muhaimin Rumah Sakit #PalestineGenocide https://t.co/w8eAwrTchQ",0,0,0,0,in,115936810,1.71E+23,tribunpontianak,https://twitter.com/tribunpontianak/status/1714560760821756179
Wed Oct 18 08:35:14 +0000 2023,1.71E+23,Ganjar membahas era digital dan pendidikan inklusif untuk seluruh masyarakat Indonesia.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/QIWUjwrY9u,0,0,1,3,in,1.68E+23,1.71E+23,JKameela96653,https://twitter.com/JKameela96653/status/1714560759190216883
Wed Oct 18 08:35:06 +0000 2023,1.71E+23,"@janenuby siapapun nanti yg akan menjadi memimpin Indonesia, semoga bisa amanah #GanjarMahfud2024",0,0,0,0,in,1.62E+23,1.71E+23,jerukflo,https://twitter.com/jerukflo/status/1714560726059319727
Wed Oct 18 08:34:55 +0000 2023,1.71E+23,Ganjar sebut aspirasi mahasiswa adalah fondasi untuk penegakan hukum yang lebih baik.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/UKzmIIn27l,0,0,1,4,in,1.68E+23,1.71E+23,HaziraIlya48740,https://twitter.com/HaziraIlya48740/status/1714560679599042876
Wed Oct 18 08:34:48 +0000 2023,1.71E+23,@strssovrld pasangan yang cocok banget untuk menjadikan Indonesia negara yg lebih makmur dan sejahtera  #GanjarMahfud2024,0,0,0,0,in,1.71E+22,1.71E+23,daihatsusigra01,https://twitter.com/daihatsusigra01/status/1714560648267644962
Wed Oct 18 08:34:40 +0000 2023,1.71E+23,Ganjar berinteraksi dengan puluhan mahasiswa BEM Malang Raya di RM Parikaton.   #GanjarWujudkanSDMUnggul #GanjarMahfud2024 GAMA Ma'ruf Amin Pasangan Mamat Rumah Sakit HELL NO Dora Rabu The IDF Inisial M Jerman https://t.co/YPj8sUk62V,0,0,1,3,in,1.68E+23,1.71E+23,LailLumina92580,https://twitter.com/LailLumina92580/status/1714560616734904640
Wed Oct 18 08:34:36 +0000 2023,1.71E+23,Bismillah #GanjarMahfud2024 #RabuPahing #TunggakSemi,0,0,0,0,in,320727221,1.71E+23,Cakwawa,https://twitter.com/Cakwawa/status/1714560598258962610
Wed Oct 18 08:34:31 +0000 2023,1.71E+23,ORANG BAIK PILIH ORANG BAIK #GanjarMahfud2024 GAMA https://t.co/4b2OPIhXiI,0,0,1,1,in,1.64E+22,1.71E+23,tilaswati,https://twitter.com/tilaswati/status/1714560579992797549
